port_ID	port_name	lat	lon	buffer_in_KM	buffer_out_KM	Timezone	Shift1	Shift2	Shift3	Shift4	Shift5	Shift6	Shift7	Shift8	Shift9	ToUTC1	ToUTC2	ToUTC3	ToUTC4	ToUTC5	ToUTC6	ToUTC7	ToUTC8	ToUTC9	locode
2173	Squamish			24.1402	24.1402																				
600	Sri Racha	-34.0691870672	-59.0289635676	0.0	0.0	America/Buenos_Aires	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	THSRI
1019	St Johns			24.1402	24.1402																				
337	St Petersburg	59.91933	30.327035	0.0	0.0	Europe/Moscow	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	RULED
681	Caofeidian	38.95	118.533333333	0.0	0.0	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	CNCFD
1177	Caojingzhen			24.1402	24.1402																				
1178	Cap Lopez Oil Terminal			24.1402	24.1402																				
868	Cap-Haitien			24.1402	24.1402																				
3150	Cape Cuvier			24.1402	24.1402																				
1179	Cape Girardeau			24.1402	24.1402																				
134	Cape Town	-33.91044013	18.44808394	32.83	32.83	Africa/Johannesburg	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	ZACPT
1180	Capu Midia			24.1402	24.1402																				
3073	Caraminal			24.1402	24.1402																				
1181	Carboneras			24.1402	24.1402																				
1182	Cardiff			24.1402	24.1402																				
1183	Carloforte			24.1402	24.1402																				
1184	Carrara			24.1402	24.1402																				
13	Cartagena	10.58722979	-75.20627886	31.91263195	31.91263195	America/Bogota	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	COCTG
13	Cartagena (Colombia)	10.58722979	-75.20627886	31.91263195	31.91263195	America/Bogota	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	COCTG
3047	Cartagena (Spain)	37.59472528	-0.975123524	24.1402	24.1402	Europe/Madrid	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	ESCAR
620	Carteya Guadarranque	36.1666666667	-5.4	0.0	0.0	Europe/Madrid	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	ESRDG
124	Casablanca	33.61	-7.599732	24.1402	24.1402	Africa/Casablanca	2015-03-29 03:00:00	2015-06-14 02:00:00	2015-07-19 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-06-05 02:00:00	2016-07-10 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	MACAS
1185	Casamicciola Terme (Ischia)			24.1402	24.1402																				
3238	Cascais			24.1402	24.1402																				
1186	Castanas			24.1402	24.1402																				
448	Castaway Cay (Gorda Cay)			24.1402	24.1402																				
1187	Castellamare di Stabia			24.1402	24.1402																				
143	Castellon	39.9666666667	0.0166666666667	24.1402	24.1402	Europe/Madrid	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	ESCAS
813	Castries			24.1402	24.1402																				
53	Catania	37.49655566	15.09234513	16.74102712	16.74102712	Europe/Rome	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	ITCTA
1188	Catia La Mar Offshore Terminal			24.1402	24.1402																				
219	Caucedo	18.42382723	-69.63014179	13.58262953	13.58262953	America/Santo_Domingo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	DOCAU
434	Cayo Arcas Offshore			24.1402	24.1402																				
837	Cebu			24.1402	24.1402																				
3244	Cedros Island 																								
18	Ceuta	35.89678603	-5.314828975	8.111100324	8.111100324	Europe/Madrid	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	
1189	Ceyhan			24.1402	24.1402																				
1190	Chabahar			24.1402	24.1402																				
1191	Chalkis			24.1402	24.1402																				
216	Chang Xing Dao	39.4666666667	121.316666667	3.046335905	3.046335905	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	
646	Changbai Island	30.1666666667	122.033333333	0.0	0.0	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	CNCGB
1683	Orange TX			24.1402	24.1402																				
158	Oranjestad	12.52312094	-70.04739079	24.1402	24.1402	America/Aruba	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	AWORJ
3173	Oristano			24.1402	24.1402																				
1684	Orkanger			24.1402	24.1402																				
1016	Oro Bay			24.1402	24.1402																				
1685	Ortona			24.1402	24.1402																				
366	Osaka	34.64437928	135.4171024	7.386832605	7.386832605	Asia/Tokyo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	JPOSA
1686	Oshawa			24.1402	24.1402																				
1687	Oskarshamn			24.1402	24.1402																				
336	Oslo	59.88478336	10.75879578	16.58487952	16.58487952	Europe/Oslo	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	NOOSL
66	Osthavnen	57.04752269	10.05466936	24.1402	24.1402	Europe/Copenhagen	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	
435	Oswego			24.1402	24.1402																				
1688	Otaru			24.1402	24.1402																				
2152	Oudeschild			24.1402	24.1402																				
223	Oulu	64.99765339	25.41513535	24.1402	24.1402	Europe/Helsinki	2015-03-29 04:00:00	2015-10-25 03:00:00	2016-03-27 04:00:00	2016-10-30 03:00:00	2017-03-26 04:00:00	2017-10-29 03:00:00	2018-03-25 04:00:00	2018-10-28 03:00:00	2019-03-31 04:00:00	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	FIOUL
908	Owendo			24.1402	24.1402																				
208	Oxelosund	58.66286187	17.10987977	24.1402	24.1402	Europe/Stockholm	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	SEOXE
2153	Oyo Offshore Terminal			24.1402	24.1402																				
1689	P+ñrnu			24.1402	24.1402																				
2154	PÃ¤rnu			24.1402	24.1402																				
1690	Pachi			24.1402	24.1402																				
1691	Pacitan			24.1402	24.1402																				
816	Padang			24.1402	24.1402																				
1692	Paducah			24.1402	24.1402																				
3153	Pagbilao			24.1402	24.1402																				
589	Paita	-5.083333	-81.116667	24.1402	24.1402	America/Lima	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	PEPAI
1693	Paiton Terminal			24.1402	24.1402																				
1694	Palamos			24.1402	24.1402																				
1695	Paldiski			24.1402	24.1402																				
563	Palembang	-2.983333	104.766667	24.1402	24.1402	Asia/Jakarta	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-7.0	-7.0	-7.0	-7.0	-7.0	-7.0	-7.0	-7.0	-7.0	IDPLM
568	Palermo	38.13333333	13.36666667	24.1402	24.1402	Europe/Rome	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	ITPMO
909	Palm Beach			24.1402	24.1402																				
1696	Palma			24.1402	24.1402																				
734	Pampa Melchorita	13.3	77.79306111	24.1402	24.1402	Asia/Calcutta	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	
1697	Panaji			24.1402	24.1402																				
499	Panama Canal	30.133333	-85.65	24.1402	24.1402	America/Chicago	2015-03-08 03:00:00	2015-11-01 01:00:00	2016-03-13 03:00:00	2016-11-06 01:00:00	2017-03-12 03:00:00	2017-11-05 01:00:00	2018-03-11 03:00:00	2018-11-04 01:00:00	2019-03-10 03:00:00	5.0	6.0	5.0	6.0	5.0	6.0	5.0	6.0	5.0	PAPCN
310	Panama City	8.983333333	-79.583333333	9.98	9.98	America/Panama	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	PABLB
1017	Panama City (USA)			24.1402	24.1402																				
162	Douala	4.043426141	9.679620887	24.1402	24.1402	Africa/Douala	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	CMDLA
1265	Douarnenez			24.1402	24.1402																				
1266	Douglas (Isle of Man)			24.1402	24.1402																				
1267	Dover			24.1402	24.1402																				
584	Drammen	59.733333	10.25	16.58487952	16.58487952	Europe/Oslo	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	NODRM
1268	Drepano Riou			24.1402	24.1402																				
141	Dubai	25.28529499	55.29812128	17.28350933	17.28350933	Asia/Dubai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-4.0	-4.0	-4.0	-4.0	-4.0	-4.0	-4.0	-4.0	-4.0	AEDXB
61	Dublin	53.3455	-6.2069385	24.1402	24.1402	Europe/Dublin	2015-03-29 02:00:00	2015-10-25 01:00:00	2016-03-27 02:00:00	2016-10-30 01:00:00	2017-03-26 02:00:00	2017-10-29 01:00:00	2018-03-25 02:00:00	2018-10-28 01:00:00	2019-03-31 02:00:00	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	IEDUB
1269	Dubrovnik			24.1402	24.1402																				
1270	Duigougangzhen			24.1402	24.1402																				
1271	Duluth			24.1402	24.1402																				
779	Dumai			24.1402	24.1402																				
454	Dundee			24.1402	24.1402																				
1272	Dunedin			24.1402	24.1402																				
2124	Dung Quat			24.1402	24.1402																				
224	Dunkirk	51.01684536	2.180417656	28.32	28.32	Europe/Paris	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	FRDKK
1273	Dunnellon			24.1402	24.1402																				
198	Durban	-29.87922731	31.02345249	31.86	31.86	Africa/Johannesburg	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	ZADUR
342	Durres	41.31045754	19.45141158	24.1402	24.1402	Europe/Tirane	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	ALDRZ
525	Dutch Harbor	53.8784	-166.55135	24.1402	24.1402	America/Anchorage	2015-03-08 03:00:00	2015-11-01 01:00:00	2016-03-13 03:00:00	2016-11-06 01:00:00	2017-03-12 03:00:00	2017-11-05 01:00:00	2018-03-11 03:00:00	2018-11-04 01:00:00	2019-03-10 03:00:00	8.0	9.0	8.0	9.0	8.0	9.0	8.0	9.0	8.0	USDUT
1288	Ea Offshore Terminal			24.1402	24.1402																				
537	East London	-33.033333	27.916667	24.1402	24.1402	Africa/Johannesburg	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	ZAELS
537	East-London	-33.033333	27.916667	24.1402	24.1402	Africa/Johannesburg	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	ZAELS
873	Eastham			24.1402	24.1402																				
2125	Ebeltoft			24.1402	24.1402																				
2221	Eckernfoerde			24.1402	24.1402																				
1274	Eckero			24.1402	24.1402																				
1275	Eden			24.1402	24.1402																				
1276	Edinburgh			24.1402	24.1402																				
1277	Eemshaven			24.1402	24.1402																				
486	Egersund	58.45	6.0	24.1402	24.1402	Europe/Oslo	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	NOEGE
1278	Ehoala			24.1402	24.1402																				
1279	Eilat			24.1402	24.1402																				
3229	Eket			24.1402	24.1402																				
874	El Arish			24.1402	24.1402																				
1280	El Chaure			24.1402	24.1402																				
720	El Ferrol	43.4833333333	-8.21666666667	0.0	0.0	Europe/Madrid	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	ESFRO
1281	El Guamache			24.1402	24.1402																				
3247	Ogdensburg																								
3248	Sada																								
2206	Glueckstadt			24.1402	24.1402																				
3013	Glyfada			24.1402	24.1402																				
1345	Goderich			24.1402	24.1402																				
2224	Gohyeon			24.1402	24.1402																				
1346	Golcuk			24.1402	24.1402																				
1347	Golden Meadow			24.1402	24.1402																				
1348	Golden Meadow (LA)			24.1402	24.1402																				
1349	Gorinchem			24.1402	24.1402																				
3064	Gorontalo			24.1402	24.1402																				
210	Goteborg	57.68909615	11.85388972	18.80664997	18.80664997	Europe/Stockholm	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	SEGOT
210	Gothenburg	57.68909615	11.85388972	18.80664997	18.80664997	Europe/Stockholm	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	SEGOT
1350	Goto			24.1402	24.1402																				
1351	Gove			24.1402	24.1402																				
3	Grangemouth	56.02544833	-3.697278853	24.1402	24.1402	Europe/London	2015-03-29 02:00:00	2015-10-25 01:00:00	2016-03-27 02:00:00	2016-10-30 01:00:00	2017-03-26 02:00:00	2017-10-29 01:00:00	2018-03-25 02:00:00	2018-10-28 01:00:00	2019-03-31 02:00:00	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	GBGRG
1352	Gravesend			24.1402	24.1402																				
1353	Grays Harbor			24.1402	24.1402																				
1354	Great Stirrup Cay			24.1402	24.1402																				
1355	Great Yarmouth			24.1402	24.1402																				
466	Green Bay			24.1402	24.1402																				
304	Greenock	55.95636678	-4.76203343	24.1402	24.1402	Europe/London	2015-03-29 02:00:00	2015-10-25 01:00:00	2016-03-27 02:00:00	2016-10-30 01:00:00	2017-03-26 02:00:00	2017-10-29 01:00:00	2018-03-25 02:00:00	2018-10-28 01:00:00	2019-03-31 02:00:00	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	GBGRK
1356	Greenville (Mississippi, US)			24.1402	24.1402																				
1357	Grenaa			24.1402	24.1402																				
1358	Gresik			24.1402	24.1402																				
1359	Grimsby			24.1402	24.1402																				
424	Groningen			24.1402	24.1402																				
2216	Grundarfj+¦rour			24.1402	24.1402																				
2131	GrundarfjÃ¶rour			24.1402	24.1402																				
1360	Guaiba Island Terminal			24.1402	24.1402																				
3051	Guam	13.4600052	144.6678113	24.1402	24.1402																				GUGUM
746	Guandong Terminal			24.1402	24.1402																				
638	Guangzhou	23.116667	113.233333	9.604850818	9.604850818	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	CNCAN
1361	Guayaguayare			24.1402	24.1402																				
1362	Guayama			24.1402	24.1402																				
723	Guayanilla	17.9833333333	-66.7666666667	24.1402	24.1402																				PRGUY
27	Guayaquil	-2.270817096	-79.9139173	85.6015169	85.6015169	America/Guayaquil	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	ECGYE
1363	Guaymas			24.1402	24.1402																				
702	Guiria	10.566667	-62.3	24.1402	24.1402	America/Caracas	2016-05-01 03:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	VEGUI
640	Gulangyu	24.4166666667	118.05	0.0	0.0	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	
3221	Tolkamer			24.1402	24.1402																				
570	Tomakomai	42.63333333	141.6333333	24.1402	24.1402	Asia/Tokyo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	JPTMK
570	Tomakomai Power Plant	42.63333333	141.6333333	24.1402	24.1402	Asia/Tokyo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	JPTMK
2005	Tombak Gas Terminal			24.1402	24.1402																				
2006	Tonsberg			24.1402	24.1402																				
2007	Topolobampo			24.1402	24.1402																				
2008	Torangsvag			24.1402	24.1402																				
3168	Tornio	65.7666689	24.164478	24.1402	24.1402	Europe/Helsinki	2015-03-29 04:00:00	2015-10-25 03:00:00	2016-03-27 04:00:00	2016-10-30 03:00:00	2017-03-26 04:00:00	2017-10-29 03:00:00	2018-03-25 04:00:00	2018-10-28 03:00:00	2019-03-31 04:00:00	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	FIKEM
544	Toronto	43.616667	-79.383333	24.1402	24.1402	America/Toronto	2015-03-08 03:00:00	2015-11-01 01:00:00	2016-03-13 03:00:00	2016-11-06 01:00:00	2017-03-12 03:00:00	2017-11-05 01:00:00	2018-03-11 03:00:00	2018-11-04 01:00:00	2019-03-10 03:00:00	4.0	5.0	4.0	5.0	4.0	5.0	4.0	5.0	4.0	CATOR
2009	Torre Annunziata			24.1402	24.1402																				
3094	Torrevieja			24.1402	24.1402																				
2010	Toulon			24.1402	24.1402																				
540	Townsville	-19.266667	146.816667	24.1402	24.1402	Australia/Brisbane	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-10.0	-10.0	-10.0	-10.0	-10.0	-10.0	-10.0	-10.0	-10.0	AUTSV
670	Toyohashi	34.71666667	137.3	7.500710771	7.500710771	Asia/Tokyo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	JPTHS
519	Trabzon	41.016667	39.766667	24.1402	24.1402	Europe/Istanbul	2015-03-29 04:00:00	2015-11-08 03:00:00	2016-03-27 04:00:00	2016-10-30 03:00:00	2017-03-26 04:00:00	2017-10-29 03:00:00	2018-03-25 04:00:00	2018-10-28 03:00:00	2019-03-31 04:00:00	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	TRTZX
2011	Tramandai			24.1402	24.1402																				
